date,item,Price,item_count
2019-01-20,Soup,4.58,13
2019-01-20,Taco,5.94,11
2019-01-20,Burger,13.13,14
2019-01-20,Pasta,6.93,11
2019-01-20,Juice,7.92,10
2019-01-20,Special_6_A,8.72,8
2019-01-20,Salad,6.04,2
2019-01-20,Taco,11.25,18
2019-01-20,Special_6_B,12.17,24
2019-01-20,Pizza,11.98,7
2019-01-20,Sushi,3.62,15
2019-01-20,Coffee,9.62,13
2019-01-20,Pasta,5.76,8
2019-01-21,Pizza,6.2,14
2019-01-21,Pasta,8.69,12
2019-01-21,Special_1_B,8.72,11
2019-01-21,Sushi,7.1,13
2019-01-21,Salad,10.05,8
2019-01-21,Special_2_A,6.55,15
2019-01-21,Pizza,10.07,26
2019-01-21,Sushi,12.92,9
2019-01-21,Special_2_B,12.21,7
2019-01-21,Taco,11.98,18
2019-01-21,Soup,7.21,15
2019-01-21,Juice,7.48,9
2019-01-21,Taco,7.93,11
2019-01-21,Salad,8.81,12
2019-01-21,Pasta,5.76,12
2019-01-21,Burger,6.66,12
2019-01-21,Pizza,8.95,9
2019-01-21,Special_4_B,11.25,9
2019-01-21,Sandwich,4.01,4
2019-01-21,Sushi,8.06,7
2019-01-21,Salad,7.26,9
2019-01-21,Pasta,6.23,8
2019-01-21,Juice,8.62,12
2019-01-21,Sushi,14.89,15
2019-01-21,Taco,7.67,8
2019-01-21,Salad,5.72,7
2019-01-21,Soup,4.91,9
2019-01-21,Special_5_A,16.45,8
2019-01-21,Coffee,5.19,6
2019-01-21,Burger,12.67,12
2019-01-21,Pasta,5.53,11
2019-01-21,Sushi,3.6,15
2019-01-21,Salad,4.58,2
2019-01-21,Juice,6.6,11
2019-01-21,Special_6_A,9.49,6
2019-01-21,Coffee,11.41,5
2019-01-21,Taco,10.38,10
2019-01-21,Special_6_B,12.12,11
2019-01-22,Pasta,6.7,10
2019-01-22,Burger,7.47,6
2019-01-22,Special_1_A,8.83,9
2019-01-22,Juice,7.28,11
2019-01-22,Special_1_B,7.63,13
2019-01-22,Juice,7.62,8
2019-01-22,Taco,11.29,16
2019-01-22,Pasta,8.98,7
2019-01-22,Soup,7.88,12
2019-01-22,Coffee,9.71,17
2019-01-22,Pizza,10.73,14
2019-01-22,Salad,9.43,5
2019-01-22,Sandwich,10.39,5
2019-01-22,Special_2_B,10.58,11
2019-01-22,Salad,10.99,8
2019-01-22,Sushi,9.57,13
2019-01-22,Coffee,10.83,12
2019-01-22,Juice,10.06,8
2019-01-22,Special_3_A,5.81,12
2019-01-22,Pasta,5.74,10
2019-01-22,Burger,5.97,10
2019-01-22,Sandwich,4.08,11
2019-01-22,Pasta,5.97,15
2019-01-22,Special_4_B,10.43,12
2019-01-22,Soup,9.54,3
2019-01-22,Special_5_B,3.33,13
2019-01-22,Juice,9.7,7
2019-01-22,Coffee,6.05,10
2019-01-22,Burger,11.07,9
2019-01-22,Pasta,5.98,8
2019-01-22,Sandwich,12.84,19
2019-01-22,Sushi,13.41,9
2019-01-22,Salad,5.48,4
2019-01-22,Special_6_A,9.15,11
2019-01-22,Juice,6.51,12
2019-01-22,Coffee,9.33,3
2019-01-22,Salad,5.43,4
2019-01-22,Taco,10.87,13
2019-01-22,Pizza,15.1,3
2019-01-22,Sushi,4.01,15
2019-01-22,Special_6_B,12.17,7
2019-01-22,Pasta,6.05,9
2019-01-23,Pizza,7.92,11
2019-01-23,Juice,6.77,9
2019-01-23,Sushi,8.04,13
2019-01-23,Burger,7.97,5
2019-01-23,Special_1_B,6.69,7
2019-01-23,Pasta,7.24,11
2019-01-23,Special_1_A,8.97,20
2019-01-23,Sandwich,11.25,13
2019-01-23,Soup,8.51,11
2019-01-23,Taco,10.46,17
2019-01-23,Salad,9.75,6
2019-01-23,Coffee,10.68,14
2019-01-23,Pizza,9.55,22
2019-01-23,Special_2_A,7.66,15
2019-01-23,Sandwich,9.78,10
2019-01-23,Burger,6.96,15
2019-01-23,Special_3_A,5.92,4
2019-01-23,Soup,4.01,8
2019-01-23,Pasta,6.74,8
2019-01-23,Coffee,11.39,6
2019-01-23,Salad,9.96,14
2019-01-23,Taco,8.41,7
2019-01-23,Pasta,5.5,14
2019-01-23,Sushi,8.52,6
2019-01-23,Taco,2.15,11
2019-01-23,Special_4_A,9.2,11
2019-01-23,Soup,10.13,11
2019-01-23,Pizza,9.15,6
2019-01-23,Special_4_B,10.42,6
2019-01-23,Salad,5.57,9
2019-01-23,Burger,12.28,10
2019-01-23,Special_5_B,2.86,5
2019-01-23,Juice,8.58,13
2019-01-23,Sushi,14.75,10
2019-01-23,Coffee,5.85,10
2019-01-23,Taco,5.87,8
2019-01-23,Soup,4.99,15
2019-01-23,Salad,5.01,8
2019-01-23,Pizza,11.54,3
2019-01-23,Special_6_B,13.24,12
2019-01-23,Pasta,5.71,11
2019-01-23,Sushi,3.68,17
2019-01-23,Coffee,9.85,11
2019-01-23,Special_6_A,9.74,10
2019-01-24,Sushi,7.85,14
2019-01-24,Juice,8.37,7
2019-01-24,Special_1_A,8.63,15
2019-01-24,Burger,7.88,6
2019-01-24,Sandwich,11.65,12
2019-01-24,Pizza,6.78,9
2019-01-24,Special_1_B,6.79,10
2019-01-24,Juice,5.79,3
2019-01-24,Coffee,10.78,17
2019-01-24,Sandwich,9.8,13
2019-01-24,Pasta,9.71,13
2019-01-24,Special_3_B,9.77,6
2019-01-24,Soup,4.11,3
2019-01-24,Coffee,11.26,14
2019-01-24,Burger,5.08,6
2019-01-24,Juice,8.8,7
2019-01-24,Special_3_A,6.25,14
2019-01-24,Salad,9.36,14
2019-01-24,Pasta,6.26,8
2019-01-24,Taco,8.39,12
2019-01-24,Pizza,8.67,12
2019-01-24,Sushi,7.7,6
2019-01-24,Salad,6.15,7
2019-01-24,Soup,10.39,8
2019-01-24,Taco,2.62,10
2019-01-24,Special_4_A,7.56,16
2019-01-24,Special_4_B,10.85,9
2019-01-24,Pasta,5.8,19
2019-01-24,Salad,4.74,7
2019-01-24,Sushi,13.48,16
2019-01-24,Special_5_B,3.51,13
2019-01-24,Soup,4.6,8
2019-01-24,Taco,6.04,11
2019-01-24,Special_5_A,18.5,8
2019-01-24,Pasta,6.6,7
2019-01-24,Juice,9.39,13
2019-01-24,Coffee,6.02,10
2019-01-24,Sushi,3.47,14
2019-01-24,Pasta,5.64,10
2019-01-24,Special_6_B,10.91,8
2019-01-24,Pizza,12.36,8
2019-01-24,Special_6_A,9.39,4
2019-01-25,Pizza,7.0,7
2019-01-25,Pasta,8.35,13
2019-01-25,Soup,14.05,20
2019-01-25,Special_1_B,6.32,7
2019-01-25,Taco,11.2,15
2019-01-25,Sandwich,10.91,4
2019-01-25,Pasta,7.25,7
2019-01-25,Juice,6.43,9
2019-01-25,Special_2_A,6.82,18
2019-01-25,Burger,4.49,20
2019-01-25,Pizza,10.45,21
2019-01-25,Salad,8.63,9
2019-01-25,Coffee,9.85,11
2019-01-25,Special_3_B,8.76,8
2019-01-25,Pasta,5.8,9
2019-01-25,Salad,10.45,16
2019-01-25,Soup,4.68,9
2019-01-25,Taco,8.63,15
2019-01-25,Sushi,10.31,8
2019-01-25,Juice,6.92,5
2019-01-25,Burger,5.73,7
2019-01-25,Sushi,8.65,11
2019-01-25,Special_4_B,9.66,12
2019-01-25,Sandwich,4.15,12
2019-01-25,Salad,6.08,7
2019-01-25,Salad,6.77,10
2019-01-25,Coffee,6.71,4
2019-01-25,Burger,11.14,7
2019-01-25,Sandwich,10.67,11
2019-01-25,Special_5_A,15.94,11
2019-01-25,Pasta,7.42,13
2019-01-25,Taco,5.4,12
2019-01-25,Special_5_B,2.86,10
2019-01-25,Soup,4.04,12
2019-01-25,Special_6_B,10.59,19
2019-01-25,Pizza,13.04,7
2019-01-25,Salad,5.16,10
2019-01-25,Juice,6.87,17
2019-01-25,Pasta,4.86,10
2019-01-25,Special_6_A,9.67,8
2019-01-26,Sushi,9.34,19
2019-01-26,Special_1_B,7.27,15
2019-01-26,Juice,7.9,13
2019-01-26,Pizza,6.01,16
2019-01-26,Pasta,7.17,19
2019-01-26,Burger,7.73,9
2019-01-26,Special_1_A,9.1,21
2019-01-26,Pizza,9.04,20
2019-01-26,Soup,7.88,11
2019-01-26,Taco,13.35,27
2019-01-26,Sushi,13.05,20
2019-01-26,Burger,5.79,26
2019-01-26,Salad,8.35,10
2019-01-26,Special_2_A,7.9,16
2019-01-26,Salad,8.67,12
2019-01-26,Sushi,9.36,19
2019-01-26,Special_3_A,5.35,16
2019-01-26,Soup,5.09,17
2019-01-26,Taco,8.2,18
2019-01-26,Pasta,5.96,10
2019-01-26,Special_4_A,9.06,12
2019-01-26,Sandwich,3.82,11
2019-01-26,Soup,9.64,16
2019-01-26,Pasta,5.89,13
2019-01-26,Salad,5.6,8
2019-01-26,Pizza,10.28,13
2019-01-26,Soup,4.38,13
2019-01-26,Special_5_A,14.64,12
2019-01-26,Sandwich,12.2,20
2019-01-26,Taco,6.08,14
2019-01-26,Pasta,7.07,17
2019-01-26,Salad,6.0,9
2019-01-26,Coffee,10.14,9
2019-01-26,Juice,6.46,6
2019-01-26,Special_6_B,11.02,16
2019-01-26,Pizza,13.29,10
2019-01-27,Sushi,8.79,21
2019-01-27,Pizza,6.68,20
2019-01-27,Pasta,7.19,15
2019-01-27,Juice,8.13,19
2019-01-27,Soup,11.95,21
2019-01-27,Burger,7.76,3
2019-01-27,Special_1_A,7.7,11
2019-01-27,Special_1_B,7.54,9
2019-01-27,Sandwich,11.05,16
2019-01-27,Special_2_B,10.89,10
2019-01-27,Salad,9.15,5
2019-01-27,Soup,7.4,13
2019-01-27,Coffee,10.37,19
2019-01-27,Pizza,9.74,22
2019-01-27,Coffee,12.11,8
2019-01-27,Salad,9.63,18
2019-01-27,Juice,8.39,10
2019-01-27,Pasta,7.15,15
2019-01-27,Sushi,11.4,12
2019-01-27,Burger,6.22,18
2019-01-27,Pasta,5.5,9
2019-01-27,Sushi,8.74,7
2019-01-27,Taco,2.01,18
2019-01-27,Special_4_B,9.37,14
2019-01-27,Special_4_A,8.58,17
2019-01-27,Pasta,7.19,20
2019-01-27,Special_5_A,17.16,5
2019-01-27,Salad,5.86,8
2019-01-27,Coffee,6.22,14
2019-01-27,Sandwich,16.13,12
2019-01-27,Taco,5.98,13
2019-01-27,Special_6_B,11.22,8
2019-01-27,Salad,5.49,5
2019-01-27,Sushi,3.6,22
2019-01-27,Taco,11.06,23
2019-01-28,Sushi,9.26,18
2019-01-28,Special_1_B,8.72,7
2019-01-28,Sandwich,10.91,15
2019-01-28,Soup,11.03,5
2019-01-28,Pizza,6.8,11
2019-01-28,Burger,7.55,6
2019-01-28,Special_1_A,9.14,14
2019-01-28,Juice,7.15,11
2019-01-28,Pasta,7.62,9
2019-01-28,Soup,8.26,12
2019-01-28,Burger,5.83,11
2019-01-28,Juice,6.13,11
2019-01-28,Sandwich,10.32,13
2019-01-28,Special_2_B,12.14,4
2019-01-28,Special_3_B,10.46,14
2019-01-28,Juice,9.13,6
2019-01-28,Soup,4.34,11
2019-01-28,Special_3_A,6.2,12
2019-01-28,Coffee,10.55,7
2019-01-28,Salad,11.58,7
2019-01-28,Taco,2.17,11
2019-01-28,Salad,5.46,6
2019-01-28,Pizza,8.64,7
2019-01-28,Pasta,5.97,23
2019-01-28,Special_4_A,8.75,8
2019-01-28,Soup,9.17,8
2019-01-28,Sushi,8.55,10
2019-01-28,Special_4_B,10.44,6
2019-01-28,Sandwich,3.38,7
2019-01-28,Coffee,4.52,12
2019-01-28,Salad,6.78,11
2019-01-28,Special_5_A,17.15,11
2019-01-28,Sandwich,13.21,8
2019-01-28,Sushi,15.84,13
2019-01-28,Taco,6.6,5
2019-01-28,Pasta,6.42,14
2019-01-28,Special_6_A,9.97,9
2019-01-28,Coffee,10.12,6
2019-01-28,Pizza,11.87,6
2019-01-28,Salad,4.46,10
2019-01-28,Taco,12.64,16
2019-01-28,Juice,5.83,8
2019-01-29,Sandwich,10.28,11
2019-01-29,Sushi,7.88,14
2019-01-29,Soup,12.19,11
2019-01-29,Burger,6.66,10
2019-01-29,Pasta,7.77,16
2019-01-29,Pizza,6.39,14
2019-01-29,Special_1_A,8.29,9
2019-01-29,Special_1_B,6.61,6
2019-01-29,Soup,9.19,11
2019-01-29,Coffee,11.65,14
2019-01-29,Juice,6.42,6
2019-01-29,Special_2_B,11.47,7
2019-01-29,Burger,5.85,11
2019-01-29,Taco,6.52,21
2019-01-29,Juice,8.06,8
2019-01-29,Special_3_B,10.18,6
2019-01-29,Pasta,6.04,14
2019-01-29,Salad,10.64,16
2019-01-29,Coffee,11.31,8
2019-01-29,Sushi,7.91,13
2019-01-29,Salad,6.34,9
2019-01-29,Pizza,9.41,8
2019-01-29,Special_4_B,11.77,7
2019-01-29,Sandwich,4.07,5
2019-01-29,Soup,9.7,10
2019-01-29,Special_4_A,9.24,7
2019-01-29,Pasta,5.06,6
2019-01-29,Coffee,6.19,7
2019-01-29,Juice,8.12,10
2019-01-29,Salad,5.84,12
2019-01-29,Pasta,6.67,6
2019-01-29,Special_5_B,3.17,10
2019-01-29,Sushi,14.43,17
2019-01-29,Special_5_A,14.18,11
2019-01-29,Taco,5.73,10
2019-01-29,Special_6_A,9.67,11
2019-01-29,Coffee,10.89,8
2019-01-29,Juice,6.72,8
2019-01-29,Pasta,5.98,7
2019-01-29,Sushi,3.99,14
2019-01-29,Special_6_B,11.67,15
2019-01-30,Pasta,8.13,16
2019-01-30,Sandwich,9.44,7
2019-01-30,Special_1_A,8.77,8
2019-01-30,Sushi,7.9,14
2019-01-30,Special_1_B,7.98,8
2019-01-30,Juice,7.57,12
2019-01-30,Pizza,6.09,11
2019-01-30,Special_2_B,10.51,10
2019-01-30,Taco,11.19,12
2019-01-30,Special_2_A,6.65,9
2019-01-30,Sushi,11.15,11
2019-01-30,Sandwich,10.52,5
2019-01-30,Pizza,10.2,17
2019-01-30,Pasta,9.04,15
2019-01-30,Pasta,6.61,7
2019-01-30,Coffee,10.89,14
2019-01-30,Special_3_A,6.8,10
2019-01-30,Burger,5.54,7
2019-01-30,Salad,8.53,12
2019-01-30,Sushi,9.64,10
2019-01-30,Soup,4.1,13
2019-01-30,Juice,9.92,14
2019-01-30,Taco,8.59,13
2019-01-30,Salad,5.0,4
2019-01-30,Sushi,7.51,5
2019-01-30,Special_4_B,10.25,10
2019-01-30,Taco,2.31,13
2019-01-30,Special_5_B,2.73,10
2019-01-30,Special_5_A,17.3,10
2019-01-30,Sushi,13.27,5
2019-01-30,Pasta,5.55,14
2019-01-30,Burger,11.09,6
2019-01-30,Coffee,12.77,6
2019-01-30,Salad,5.76,6
2019-01-30,Special_6_B,10.64,15
2019-01-30,Juice,7.37,4
2019-01-30,Taco,9.87,17
2019-01-30,Pasta,5.37,6
2019-01-30,Sushi,3.49,20
2019-01-30,Special_6_A,10.82,8
2019-01-31,Burger,8.01,7
2019-01-31,Juice,7.81,10
2019-01-31,Special_1_B,7.82,5
2019-01-31,Pizza,6.96,4
2019-01-31,Sandwich,9.58,18
2019-01-31,Pasta,8.76,17
2019-01-31,Special_1_A,6.86,9
2019-01-31,Sushi,11.56,15
2019-01-31,Salad,8.63,13
2019-01-31,Special_2_A,7.23,20
2019-01-31,Soup,9.97,6
2019-01-31,Sushi,9.64,9
2019-01-31,Pasta,5.75,8
2019-01-31,Special_3_A,6.08,16
2019-01-31,Coffee,10.26,12
2019-01-31,Taco,2.57,10
2019-01-31,Special_4_B,8.73,9
2019-01-31,Pizza,10.13,3
2019-01-31,Soup,8.51,10
2019-01-31,Sushi,8.4,5
2019-01-31,Special_4_A,7.18,7
2019-01-31,Pasta,7.0,10
2019-01-31,Pasta,6.87,13
2019-01-31,Salad,5.99,8
2019-01-31,Coffee,6.07,10
2019-01-31,Sushi,12.76,10
2019-01-31,Taco,6.2,12
2019-01-31,Burger,12.8,12
2019-01-31,Pasta,5.9,9
2019-01-31,Coffee,11.71,4
2019-01-31,Pizza,15.57,9
2019-01-31,Salad,4.87,5
2019-01-31,Juice,6.38,6
2019-01-31,Taco,10.67,10
2019-01-31,Special_6_A,9.84,6
2019-01-31,Sushi,4.39,18
2019-02-01,Soup,13.06,15
2019-02-01,Pizza,6.16,12
2019-02-01,Juice,8.22,8
2019-02-01,Sandwich,9.45,11
2019-02-01,Special_1_A,8.3,14
2019-02-01,Special_1_B,6.1,13
2019-02-01,Sushi,7.1,11
2019-02-01,Taco,11.43,19
2019-02-01,Juice,8.2,10
2019-02-01,Burger,5.01,10
2019-02-01,Sushi,10.54,19
2019-02-01,Pasta,9.62,16
2019-02-01,Sandwich,10.41,8
2019-02-01,Coffee,10.17,7
2019-02-01,Special_3_A,5.27,10
2019-02-01,Taco,8.97,15
2019-02-01,Special_3_B,7.97,10
2019-02-01,Burger,7.08,12
2019-02-01,Sushi,9.17,14
2019-02-01,Juice,8.62,9
2019-02-01,Pasta,6.36,7
2019-02-01,Salad,8.93,14
2019-02-01,Soup,7.94,8
2019-02-01,Sandwich,3.22,11
2019-02-01,Pasta,5.83,20
2019-02-01,Special_4_B,9.69,10
2019-02-01,Taco,2.01,22
2019-02-01,Coffee,5.32,17
2019-02-01,Burger,14.1,12
2019-02-01,Special_5_A,19.29,8
2019-02-01,Special_5_B,3.2,9
2019-02-01,Soup,5.19,16
2019-02-01,Juice,7.1,13
2019-02-01,Coffee,10.55,8
2019-02-01,Salad,4.88,4
2019-02-01,Special_6_A,9.38,8
2019-02-01,Pizza,13.25,5
2019-02-01,Taco,11.12,12
2019-02-01,Pasta,5.62,5
2019-02-02,Special_1_A,8.47,14
2019-02-02,Soup,10.14,14
2019-02-02,Pasta,7.34,11
2019-02-02,Sandwich,11.29,16
2019-02-02,Sandwich,10.29,8
2019-02-02,Soup,9.14,11
2019-02-02,Salad,7.61,8
2019-02-02,Sushi,10.71,19
2019-02-02,Special_2_A,6.88,20
2019-02-02,Coffee,9.16,13
2019-02-02,Pizza,9.21,21
2019-02-02,Taco,10.96,23
2019-02-02,Burger,5.37,21
2019-02-02,Juice,9.53,8
2019-02-02,Pasta,5.98,21
2019-02-02,Sushi,9.38,17
2019-02-02,Coffee,9.1,20
2019-02-02,Taco,9.21,24
2019-02-02,Burger,6.92,10
2019-02-02,Sandwich,4.13,8
2019-02-02,Pasta,6.01,21
2019-02-02,Special_4_B,10.22,17
2019-02-02,Special_4_A,7.66,13
2019-02-02,Pizza,8.02,9
2019-02-02,Soup,7.78,13
2019-02-02,Taco,2.58,17
2019-02-02,Sushi,10.25,12
2019-02-02,Salad,4.94,11
2019-02-02,Sandwich,12.28,21
2019-02-02,Pasta,7.01,16
2019-02-02,Taco,5.88,11
2019-02-02,Coffee,4.89,15
2019-02-02,Juice,9.46,9
2019-02-02,Soup,4.52,16
2019-02-02,Salad,4.99,11
2019-02-02,Pizza,11.68,4
2019-02-02,Salad,5.66,12
2019-02-02,Juice,7.3,11
2019-02-02,Coffee,11.5,13
2019-02-03,Pasta,7.35,17
2019-02-03,Soup,12.56,15
2019-02-03,Sushi,8.62,21
2019-02-03,Pizza,6.81,13
2019-02-03,Juice,8.04,22
2019-02-03,Sandwich,9.27,19
2019-02-03,Special_1_B,8.3,10
2019-02-03,Special_1_A,9.17,14
2019-02-03,Sushi,9.52,23
2019-02-03,Pizza,9.7,17
2019-02-03,Salad,9.96,8
2019-02-03,Soup,9.09,17
2019-02-03,Taco,12.73,22
2019-02-03,Coffee,10.3,28
2019-02-03,Burger,5.76,8
2019-02-03,Taco,9.03,13
2019-02-03,Special_3_B,8.93,7
2019-02-03,Special_3_A,6.82,15
2019-02-03,Coffee,9.95,10
2019-02-03,Juice,9.85,8
2019-02-03,Sushi,10.65,13
2019-02-03,Soup,4.58,14
2019-02-03,Salad,9.09,13
2019-02-03,Salad,6.52,12
2019-02-03,Pasta,6.65,16
2019-02-03,Special_4_B,11.88,15
2019-02-03,Taco,2.36,21
2019-02-03,Burger,12.93,12
2019-02-03,Juice,9.71,21
2019-02-03,Pasta,6.34,11
2019-02-03,Special_5_A,17.81,6
2019-02-03,Taco,4.76,22
2019-02-03,Taco,11.96,18
2019-02-03,Pizza,13.55,14
2019-02-03,Special_6_A,9.85,12
2019-02-03,Coffee,11.03,16
2019-02-03,Salad,5.27,8
2019-02-03,Special_6_B,8.69,10
2019-02-04,Pizza,5.96,12
2019-02-04,Sandwich,11.27,16
2019-02-04,Burger,8.03,13
2019-02-04,Special_1_A,8.99,13
2019-02-04,Sushi,12.3,19
2019-02-04,Sandwich,12.12,13
2019-02-04,Soup,8.43,10
2019-02-04,Pasta,8.33,18
2019-02-04,Juice,6.77,5
2019-02-04,Coffee,10.48,11
2019-02-04,Burger,4.85,7
2019-02-04,Coffee,9.95,14
2019-02-04,Sushi,10.39,9
2019-02-04,Special_3_B,9.58,4
2019-02-04,Pasta,6.45,10
2019-02-04,Burger,6.61,9
2019-02-04,Juice,10.04,9
2019-02-04,Special_3_A,5.88,12
2019-02-04,Salad,11.94,6
2019-02-04,Salad,5.79,9
2019-02-04,Taco,2.17,12
2019-02-04,Soup,9.23,11
2019-02-04,Sushi,7.12,7
2019-02-04,Sandwich,3.7,7
2019-02-04,Burger,12.52,10
2019-02-04,Special_5_B,3.31,11
2019-02-04,Soup,5.67,17
2019-02-04,Coffee,6.86,7
2019-02-04,Sandwich,12.81,13
2019-02-04,Special_6_B,11.08,12
2019-02-04,Salad,5.13,4
2019-02-04,Coffee,12.4,4
2019-02-04,Taco,12.78,19
2019-02-04,Pasta,6.01,15
2019-02-04,Special_6_A,10.01,6
2019-02-04,Sushi,4.64,13
2019-02-05,Sandwich,11.12,25
2019-02-05,Sushi,6.51,8
2019-02-05,Special_1_A,9.14,8
2019-02-05,Juice,8.57,13
2019-02-05,Sushi,11.12,8
2019-02-05,Pasta,9.71,11
2019-02-05,Juice,7.1,7
2019-02-05,Sandwich,10.86,6
2019-02-05,Pizza,8.61,11
2019-02-05,Taco,9.94,12
2019-02-05,Special_3_B,10.04,6
2019-02-05,Sushi,8.61,8
2019-02-05,Coffee,9.12,8
2019-02-05,Taco,8.91,18
2019-02-05,Burger,6.33,7
2019-02-05,Juice,9.55,6
2019-02-05,Salad,6.25,11
2019-02-05,Soup,9.52,9
2019-02-05,Pizza,8.91,4
2019-02-05,Special_4_B,9.03,9
2019-02-05,Sushi,9.41,8
2019-02-05,Pasta,6.03,19
2019-02-05,Special_4_A,9.36,13
2019-02-05,Sandwich,3.94,8
2019-02-05,Taco,2.54,15
2019-02-05,Soup,4.36,18
2019-02-05,Sandwich,11.94,16
2019-02-05,Special_5_B,2.86,8
2019-02-05,Juice,9.35,9
2019-02-05,Salad,5.32,8
2019-02-05,Taco,6.28,6
2019-02-05,Coffee,6.34,9
2019-02-05,Sushi,12.15,5
2019-02-05,Burger,11.45,7
2019-02-05,Pasta,5.02,10
2019-02-05,Salad,4.16,7
2019-02-05,Juice,6.44,11
2019-02-05,Coffee,9.72,9
2019-02-05,Special_6_B,10.83,14
2019-02-05,Pizza,11.06,5
2019-02-05,Taco,11.28,14
2019-02-06,Burger,8.15,8
2019-02-06,Special_1_B,8.34,11
2019-02-06,Sushi,7.6,4
2019-02-06,Pizza,6.94,9
2019-02-06,Soup,13.58,11
2019-02-06,Sushi,10.53,19
2019-02-06,Soup,7.38,19
2019-02-06,Juice,7.69,9
2019-02-06,Salad,9.56,10
2019-02-06,Pizza,9.53,17
2019-02-06,Coffee,10.04,15
2019-02-06,Special_2_B,11.04,2
2019-02-06,Pasta,9.37,12
2019-02-06,Taco,12.27,12
2019-02-06,Soup,5.05,9
2019-02-06,Coffee,9.74,12
2019-02-06,Burger,6.67,14
2019-02-06,Juice,8.49,3
2019-02-06,Special_4_A,8.99,16
2019-02-06,Pasta,5.77,16
2019-02-06,Special_4_B,11.94,7
2019-02-06,Sushi,7.74,12
2019-02-06,Sandwich,3.55,6
2019-02-06,Taco,2.61,10
2019-02-06,Salad,5.82,5
2019-02-06,Coffee,6.0,9
2019-02-06,Juice,9.59,19
2019-02-06,Burger,10.9,10
2019-02-06,Salad,5.94,9
2019-02-06,Pasta,7.08,14
2019-02-06,Special_5_B,2.61,8
2019-02-06,Pizza,12.44,6
2019-02-06,Pasta,5.29,7
2019-02-06,Salad,5.09,6
2019-02-06,Special_6_B,13.09,9
2019-02-06,Coffee,12.06,5
2019-02-06,Taco,10.99,12
2019-02-07,Sushi,7.57,11
2019-02-07,Special_1_A,9.31,7
2019-02-07,Sandwich,12.14,18
2019-02-07,Pasta,6.84,4
2019-02-07,Soup,12.2,11
2019-02-07,Special_2_B,11.08,10
2019-02-07,Sandwich,9.83,5
2019-02-07,Taco,11.28,13
2019-02-07,Soup,10.43,9
2019-02-07,Salad,9.07,7
2019-02-07,Juice,7.84,9
2019-02-07,Pasta,9.56,7
2019-02-07,Sushi,10.83,18
2019-02-07,Coffee,11.19,14
2019-02-07,Juice,9.15,9
2019-02-07,Sushi,9.78,10
2019-02-07,Special_3_A,6.73,13
2019-02-07,Burger,7.89,5
2019-02-07,Special_4_A,10.01,13
2019-02-07,Salad,5.79,11
2019-02-07,Taco,2.17,6
2019-02-07,Special_4_B,10.45,7
2019-02-07,Sandwich,3.59,12
2019-02-07,Pizza,7.81,4
2019-02-07,Soup,9.6,6
2019-02-07,Sushi,8.53,11
2019-02-07,Pasta,5.63,13
2019-02-07,Pasta,6.7,7
2019-02-07,Salad,5.19,5
2019-02-07,Sushi,13.2,7
2019-02-07,Taco,5.45,10
2019-02-07,Juice,8.57,13
2019-02-07,Special_5_A,15.04,11
2019-02-07,Sandwich,13.66,18
2019-02-07,Special_5_B,2.61,11
2019-02-07,Coffee,4.74,8
2019-02-07,Coffee,10.71,8
2019-02-07,Sushi,3.89,16
2019-02-07,Special_6_B,10.56,17
2019-02-07,Special_6_A,9.62,11
2019-02-07,Salad,5.73,6
2019-02-07,Taco,11.05,9
2019-02-08,Sushi,7.52,20
2019-02-08,Pizza,7.59,12
2019-02-08,Burger,7.93,15
2019-02-08,Sandwich,10.58,14
2019-02-08,Special_1_B,6.25,13
2019-02-08,Soup,12.1,11
2019-02-08,Pasta,6.83,11
2019-02-08,Burger,5.02,10
2019-02-08,Special_2_A,6.88,22
2019-02-08,Sandwich,11.95,7
2019-02-08,Coffee,10.34,11
2019-02-08,Taco,11.73,19
2019-02-08,Pasta,10.32,16
2019-02-08,Salad,8.73,12
2019-02-08,Taco,8.58,15
2019-02-08,Juice,8.3,7
2019-02-08,Coffee,10.55,15
2019-02-08,Special_3_B,9.21,6
2019-02-08,Sushi,9.69,9
2019-02-08,Special_3_A,5.92,15
2019-02-08,Soup,4.91,10
2019-02-08,Pizza,8.31,13
2019-02-08,Taco,2.2,13
2019-02-08,Soup,9.58,11
2019-02-08,Special_4_B,9.79,18
2019-02-08,Salad,5.95,11
2019-02-08,Pasta,5.36,20
2019-02-08,Sushi,9.2,7
2019-02-08,Taco,6.8,10
2019-02-08,Salad,6.43,14
2019-02-08,Special_5_A,15.46,13
2019-02-08,Special_5_B,3.41,12
2019-02-08,Juice,8.51,11
2019-02-08,Sandwich,13.73,11
2019-02-08,Sushi,14.02,9
2019-02-08,Coffee,11.49,10
2019-02-08,Sushi,3.55,17
2019-02-08,Special_6_B,12.62,15
2019-02-08,Taco,9.47,12
2019-02-08,Juice,6.16,6
2019-02-08,Special_6_A,10.85,7
2019-02-08,Salad,4.53,11
2019-02-08,Pizza,13.09,7
2019-02-09,Special_1_A,8.68,13
2019-02-09,Pasta,7.52,15
2019-02-09,Sushi,9.01,14
2019-02-09,Juice,7.26,23
2019-02-09,Sandwich,9.66,8
2019-02-09,Special_2_A,6.99,22
2019-02-09,Salad,8.72,9
2019-02-09,Burger,5.38,8
2019-02-09,Special_2_B,13.38,11
2019-02-09,Coffee,9.64,17
